id_venda,data_venda,modelo,categoria,preco_venda,custo,lucro,canal_venda,campanha
3758,2025-01-17 14:02:44,H-100,Hatch,85920.71,66031.19,19889.53,Showroom,Férias de Verão
3759,2025-01-18 14:33:27,X-500,SUV,173715.54,133176.02,40539.52,Showroom,Férias de Verão
3760,2025-01-18 11:14:51,X-500,SUV,183245.22,140657.62,42587.6,Online,Férias de Verão
3761,2025-01-18 17:30:50,P-900,Pickup,289046.12,204079.33,84966.78,Parceiros,Férias de Verão
3762,2025-01-18 14:49:24,S-600,Sedan,217226.28,136452.65,80773.63,Showroom,Férias de Verão
3763,2025-01-18 16:22:37,E-1,Elétrico,307339.31,215013.69,92325.62,Online,Férias de Verão
3764,2025-01-18 13:51:47,X-500,SUV,181301.65,138536.34,42765.31,Showroom,Férias de Verão
3765,2025-01-18 16:58:48,X-500,SUV,162147.29,137313.57,24833.72,Showroom,Férias de Verão
3766,2025-01-18 18:53:44,X-500,SUV,173635.3,135302.46,38332.84,Showroom,Férias de Verão
3767,2025-01-18 16:36:06,X-500,SUV,166541.56,128424.91,38116.65,Online,Férias de Verão
3768,2025-01-19 15:27:08,X-500,SUV,190540.17,133755.64,56784.54,Showroom,Férias de Verão
3769,2025-01-19 13:16:30,H-100,Hatch,94166.12,67334.13,26831.99,Showroom,Férias de Verão
3770,2025-01-19 15:49:14,X-500,SUV,176349.37,142375.13,33974.24,Showroom,Férias de Verão
3771,2025-01-19 14:58:54,H-300,Hatch,116191.18,91244.59,24946.6,Showroom,Férias de Verão
3772,2025-01-19 14:05:18,H-300,Hatch,124052.68,92398.29,31654.39,Online,Férias de Verão
3773,2025-01-19 16:38:56,X-500,SUV,199004.52,137117.21,61887.31,Showroom,Férias de Verão
3774,2025-01-19 13:34:26,H-300,Hatch,113436.74,88705.28,24731.47,Online,Férias de Verão
3775,2025-01-19 16:16:12,X-500,SUV,177552.0,132480.64,45071.36,Showroom,Férias de Verão
3776,2025-01-19 13:00:45,P-900,Pickup,271829.05,207514.74,64314.31,Online,Férias de Verão
3777,2025-01-19 14:47:50,E-2,Elétrico,356822.33,259639.41,97182.92,Showroom,Férias de Verão
3778,2025-01-19 18:00:36,P-900,Pickup,281609.8,194366.47,87243.32,Showroom,Férias de Verão
3779,2025-01-19 19:33:07,P-900,Pickup,273316.31,201341.28,71975.03,Showroom,Férias de Verão
3780,2025-01-19 15:33:00,H-300,Hatch,129421.77,83358.9,46062.87,Online,Férias de Verão
3781,2025-01-19 14:24:41,H-100,Hatch,74988.44,70099.87,4888.57,Online,Férias de Verão
3782,2025-01-19 16:13:44,X-700,SUV,262610.19,184029.09,78581.1,Parceiros,Férias de Verão
3783,2025-01-19 12:51:20,P-800,Pickup,228974.39,166251.99,62722.4,Parceiros,Férias de Verão
3784,2025-01-19 17:26:23,H-300,Hatch,125574.77,87620.51,37954.27,Online,Férias de Verão
3785,2025-01-19 16:06:09,P-800,Pickup,207226.31,170332.93,36893.38,Showroom,Férias de Verão
3786,2025-01-19 13:27:41,S-600,Sedan,188332.26,148692.73,39639.54,Showroom,Férias de Verão
3787,2025-01-19 16:37:16,X-500,SUV,179349.04,132012.61,47336.43,Online,Férias de Verão
3788,2025-01-19 13:16:54,X-700,SUV,243421.16,179640.67,63780.49,Showroom,Férias de Verão
3789,2025-01-19 16:34:27,S-400,Sedan,144512.75,113154.49,31358.26,Online,Férias de Verão
3790,2025-01-19 16:36:23,S-600,Sedan,210148.48,145745.57,64402.9,Parceiros,Férias de Verão
3791,2025-01-19 12:39:17,X-700,SUV,275300.36,186938.85,88361.51,Parceiros,Férias de Verão
3792,2025-01-19 14:43:25,S-400,Sedan,149974.34,105695.35,44278.99,Showroom,Férias de Verão
3793,2025-01-19 11:48:13,H-300,Hatch,109010.09,87567.02,21443.07,Showroom,Férias de Verão
3794,2025-01-19 10:26:35,X-700,SUV,248637.73,191454.69,57183.05,Showroom,Férias de Verão
3795,2025-01-19 15:50:35,X-500,SUV,168663.94,136446.63,32217.3,Showroom,Férias de Verão
3796,2025-01-19 16:30:11,S-400,Sedan,146606.54,105931.75,40674.79,Online,Férias de Verão
3797,2025-01-19 15:23:35,S-400,Sedan,142754.05,118392.42,24361.63,Online,Férias de Verão
3798,2025-01-19 14:35:30,E-2,Elétrico,365673.68,262210.67,103463.01,Online,Férias de Verão
3799,2025-01-19 11:16:19,E-2,Elétrico,347851.5,269605.82,78245.68,Showroom,Férias de Verão
3800,2025-01-20 16:36:22,X-500,SUV,168127.45,134363.43,33764.03,Online,Férias de Verão
3801,2025-01-20 18:49:45,X-500,SUV,182135.01,129446.3,52688.7,Showroom,Férias de Verão
3802,2025-01-20 12:25:47,S-600,Sedan,213789.11,151322.04,62467.07,Showroom,Férias de Verão
3803,2025-01-21 13:08:54,S-600,Sedan,201853.93,149699.58,52154.34,Showroom,
3804,2025-01-21 19:55:42,E-1,Elétrico,298629.15,217890.86,80738.3,Showroom,
3805,2025-01-21 17:07:47,S-400,Sedan,153454.24,107161.62,46292.63,Online,
3806,2025-01-21 11:14:28,E-1,Elétrico,287158.49,218555.71,68602.78,Showroom,
3807,2025-01-22 11:50:44,S-600,Sedan,200917.19,149154.71,51762.48,Online,
3808,2025-01-22 16:10:06,X-500,SUV,181865.42,136964.83,44900.59,Showroom,
3809,2025-01-22 12:13:32,S-600,Sedan,186931.79,157912.22,29019.56,Showroom,
3810,2025-01-22 16:25:50,H-300,Hatch,122979.55,88694.52,34285.04,Showroom,
3811,2025-01-22 16:21:51,H-300,Hatch,129634.14,87636.63,41997.51,Showroom,
3812,2025-01-22 17:35:39,S-600,Sedan,198968.83,152414.7,46554.13,Parceiros,
3813,2025-01-22 18:44:43,S-600,Sedan,201051.6,147153.08,53898.52,Showroom,
3814,2025-01-22 13:45:03,P-800,Pickup,215326.75,159947.69,55379.05,Online,
3815,2025-01-22 15:10:24,S-400,Sedan,156773.76,105709.56,51064.19,Showroom,
3816,2025-01-23 09:40:00,X-500,SUV,166365.96,136557.5,29808.46,Online,
3817,2025-01-23 12:51:05,X-500,SUV,185216.23,131472.86,53743.37,Online,
3818,2025-01-23 11:52:09,S-600,Sedan,204619.82,156530.89,48088.93,Showroom,
3819,2025-01-23 16:30:59,P-800,Pickup,202338.03,164623.56,37714.47,Showroom,
3820,2025-01-24 15:38:27,S-600,Sedan,206751.64,136607.85,70143.79,Showroom,
3821,2025-01-24 17:05:04,P-800,Pickup,227755.39,159240.48,68514.91,Showroom,
3822,2025-01-24 18:16:14,S-400,Sedan,146894.96,109379.16,37515.8,Online,
3823,2025-01-24 19:23:05,E-1,Elétrico,311761.34,228025.2,83736.15,Showroom,
3824,2025-01-24 15:38:02,S-600,Sedan,192753.26,149357.28,43395.98,Showroom,
3825,2025-01-24 13:46:24,P-800,Pickup,209259.31,165334.32,43924.99,Online,
3826,2025-01-24 12:59:25,E-1,Elétrico,326409.42,219327.07,107082.36,Showroom,
3827,2025-01-24 17:39:41,S-400,Sedan,151486.26,112714.95,38771.31,Showroom,
3828,2025-01-24 15:33:18,E-2,Elétrico,354196.44,271191.06,83005.38,Online,
3829,2025-01-24 17:45:38,S-400,Sedan,159116.3,108943.46,50172.84,Online,
3830,2025-01-24 10:03:49,X-700,SUV,242254.7,191732.45,50522.25,Online,
3831,2025-01-24 14:52:11,X-700,SUV,251639.39,186080.87,65558.52,Showroom,
3832,2025-01-25 18:40:31,X-500,SUV,195561.43,141366.47,54194.95,Showroom,
3833,2025-01-25 16:28:00,S-400,Sedan,135010.46,109694.29,25316.17,Showroom,
3834,2025-01-25 13:12:54,H-300,Hatch,121722.96,89889.53,31833.43,Online,
3835,2025-01-25 17:42:59,H-100,Hatch,89557.0,70219.59,19337.4,Showroom,
3836,2025-01-25 14:51:33,E-1,Elétrico,308640.05,237223.39,71416.66,Online,
3837,2025-01-25 13:18:12,X-500,SUV,166653.78,134977.37,31676.41,Showroom,
3838,2025-01-25 18:02:50,S-600,Sedan,204934.82,143391.01,61543.82,Showroom,
3839,2025-01-25 15:38:32,S-600,Sedan,199456.49,145873.37,53583.11,Online,
3840,2025-01-25 20:33:44,S-400,Sedan,144215.05,109928.33,34286.73,Showroom,
3841,2025-01-25 14:14:39,X-500,SUV,183431.42,138313.61,45117.81,Online,
3842,2025-01-25 19:10:43,E-2,Elétrico,383128.13,249073.06,134055.08,Online,
3843,2025-01-25 14:02:23,E-2,Elétrico,341803.9,268969.62,72834.28,Showroom,
3844,2025-01-25 13:15:41,X-700,SUV,251843.67,199571.49,52272.18,Showroom,
3845,2025-01-25 14:00:10,S-400,Sedan,155674.46,111808.85,43865.61,Showroom,
3846,2025-01-25 14:05:17,H-300,Hatch,129523.35,87386.05,42137.31,Parceiros,
3847,2025-01-25 18:49:25,S-400,Sedan,149716.94,113802.6,35914.33,Showroom,
3848,2025-01-26 11:22:42,E-2,Elétrico,385568.29,254060.76,131507.53,Online,
3849,2025-01-26 15:25:25,S-600,Sedan,197022.64,153267.57,43755.07,Parceiros,
3850,2025-01-26 15:37:12,H-300,Hatch,120055.93,87987.57,32068.36,Showroom,
3851,2025-01-26 15:33:00,X-500,SUV,174650.28,130362.47,44287.8,Showroom,
3852,2025-01-26 16:47:45,S-400,Sedan,154720.66,112478.7,42241.96,Showroom,
3853,2025-01-26 15:04:58,H-100,Hatch,86233.02,68074.04,18158.98,Showroom,
3854,2025-01-26 17:05:35,E-1,Elétrico,268487.05,210817.56,57669.49,Showroom,
3855,2025-01-26 14:18:46,P-800,Pickup,213088.72,164022.23,49066.48,Online,
3856,2025-01-26 16:53:35,H-300,Hatch,119690.42,91397.33,28293.09,Online,
3857,2025-01-26 19:58:37,S-600,Sedan,222083.48,141400.65,80682.83,Showroom,
3858,2025-01-27 16:22:22,S-600,Sedan,202604.5,149868.13,52736.37,Showroom,
3859,2025-01-27 18:52:17,P-800,Pickup,199972.75,163866.0,36106.74,Showroom,
3860,2025-01-27 17:14:38,X-700,SUV,255169.64,202087.79,53081.84,Showroom,
3861,2025-01-27 14:12:29,X-700,SUV,251746.02,195675.36,56070.67,Showroom,
3862,2025-01-27 17:59:25,X-500,SUV,180713.8,136260.9,44452.9,Online,
3863,2025-01-27 16:36:00,S-600,Sedan,215122.35,149833.76,65288.58,Showroom,
3864,2025-01-27 15:16:11,E-2,Elétrico,320431.38,257956.24,62475.14,Showroom,
3865,2025-01-27 13:26:32,P-900,Pickup,256491.09,216143.18,40347.91,Showroom,
3866,2025-01-28 15:06:35,X-500,SUV,169200.04,132929.65,36270.39,Online,
3867,2025-01-28 16:04:32,E-2,Elétrico,376882.46,262139.46,114743.0,Online,
3868,2025-01-28 19:18:21,P-900,Pickup,273964.6,214898.56,59066.04,Showroom,
3869,2025-01-29 15:07:51,X-700,SUV,249934.94,188763.45,61171.49,Showroom,
3870,2025-01-29 14:32:16,H-300,Hatch,115945.73,91874.06,24071.67,Parceiros,
3871,2025-01-29 18:56:34,X-500,SUV,174883.71,131970.09,42913.62,Online,
3872,2025-01-29 14:52:50,S-400,Sedan,144698.6,111926.32,32772.28,Showroom,
3873,2025-01-29 17:36:16,S-400,Sedan,142148.58,107363.81,34784.77,Online,
3874,2025-01-29 15:44:28,P-800,Pickup,233404.69,163266.55,70138.14,Online,
3875,2025-01-29 13:24:36,S-400,Sedan,146147.63,111151.47,34996.16,Showroom,
3876,2025-01-29 17:30:49,X-500,SUV,181274.03,137847.78,43426.25,Online,
3877,2025-01-30 11:15:48,X-500,SUV,179282.32,134227.03,45055.29,Showroom,
3878,2025-01-30 17:21:49,X-700,SUV,259697.07,181406.99,78290.08,Showroom,
3879,2025-01-30 14:29:43,S-400,Sedan,141841.98,110563.08,31278.9,Online,
3880,2025-01-30 16:29:57,H-300,Hatch,113178.77,92017.4,21161.37,Showroom,
3881,2025-01-31 15:37:55,E-2,Elétrico,328945.32,261183.88,67761.44,Online,
3882,2025-01-31 13:01:30,X-700,SUV,269886.77,183785.64,86101.13,Showroom,
3883,2025-01-31 16:07:16,P-800,Pickup,236507.68,163472.22,73035.46,Showroom,
3884,2025-01-31 14:04:24,S-400,Sedan,156024.87,106943.94,49080.93,Showroom,
3885,2025-01-31 13:40:50,H-100,Hatch,88014.35,65831.45,22182.9,Showroom,
3886,2025-01-31 13:14:43,S-400,Sedan,162318.14,112647.29,49670.86,Showroom,
3887,2025-01-31 17:44:14,E-1,Elétrico,315895.48,217284.13,98611.35,Showroom,
3888,2025-01-31 10:51:20,S-400,Sedan,152224.38,113939.67,38284.71,Online,
3889,2025-01-31 19:26:22,P-800,Pickup,232735.4,168731.18,64004.22,Online,
3890,2025-01-31 14:33:34,S-400,Sedan,145423.88,112322.43,33101.44,Showroom,
3891,2025-01-31 15:00:44,S-600,Sedan,209444.63,152447.14,56997.49,Showroom,
3892,2025-01-31 14:53:16,E-1,Elétrico,304920.15,227291.83,77628.32,Showroom,
3893,2025-01-31 14:15:18,S-400,Sedan,153361.04,113920.08,39440.96,Showroom,
3894,2025-01-31 12:05:25,S-600,Sedan,200429.07,149987.91,50441.16,Showroom,
3895,2025-01-31 13:43:47,E-1,Elétrico,312829.41,234002.81,78826.61,Online,
3896,2025-02-01 15:52:21,S-400,Sedan,152854.85,114045.16,38809.69,Showroom,
3897,2025-02-01 16:04:35,H-100,Hatch,95665.7,65703.5,29962.21,Showroom,
3898,2025-02-01 17:59:11,H-300,Hatch,114139.34,94179.81,19959.53,Online,
3899,2025-02-01 15:30:20,X-700,SUV,239532.72,185518.78,54013.95,Online,
3900,2025-02-01 14:22:13,S-400,Sedan,163940.81,109924.05,54016.75,Online,
3901,2025-02-02 15:57:36,X-500,SUV,180719.06,130454.24,50264.82,Showroom,
3902,2025-02-02 13:17:11,S-600,Sedan,196622.51,146408.16,50214.35,Online,
3903,2025-02-02 16:47:43,X-700,SUV,231195.99,189152.45,42043.54,Showroom,
3904,2025-02-02 15:59:58,H-100,Hatch,94018.75,67016.8,27001.95,Showroom,
3905,2025-02-02 17:12:31,S-400,Sedan,147166.76,111682.44,35484.31,Showroom,
3906,2025-02-02 15:47:12,X-500,SUV,179691.69,134666.56,45025.13,Showroom,
3907,2025-02-02 19:15:47,S-400,Sedan,156476.92,110299.67,46177.25,Showroom,
3908,2025-02-02 16:15:55,S-400,Sedan,160942.35,113409.3,47533.04,Showroom,
3909,2025-02-02 14:16:13,E-1,Elétrico,298098.05,234946.15,63151.9,Online,
3910,2025-02-02 16:14:12,S-600,Sedan,187956.91,151903.86,36053.05,Showroom,
3911,2025-02-02 13:53:15,S-600,Sedan,196147.53,143119.07,53028.46,Online,
3912,2025-02-03 14:53:39,H-300,Hatch,120112.67,90736.54,29376.12,Showroom,
3913,2025-02-03 20:22:09,H-300,Hatch,116667.53,92504.57,24162.96,Showroom,
3914,2025-02-03 16:49:06,H-300,Hatch,118742.83,88406.93,30335.9,Online,
3915,2025-02-04 19:07:58,S-400,Sedan,140324.61,111199.2,29125.4,Showroom,
3916,2025-02-04 13:05:43,X-700,SUV,225765.0,181113.13,44651.87,Parceiros,
3917,2025-02-04 18:42:31,H-300,Hatch,115933.17,89866.42,26066.75,Online,
3918,2025-02-04 14:39:00,E-2,Elétrico,333444.3,279537.36,53906.94,Showroom,
3919,2025-02-04 13:48:54,X-500,SUV,188792.19,135853.16,52939.03,Showroom,
3920,2025-02-05 15:34:02,S-400,Sedan,139800.75,118280.77,21519.98,Online,
3921,2025-02-05 10:54:30,E-2,Elétrico,345711.36,253821.03,91890.34,Showroom,
3922,2025-02-05 19:23:39,H-300,Hatch,119859.14,88108.72,31750.42,Showroom,
3923,2025-02-05 14:20:31,S-400,Sedan,150043.39,112804.12,37239.27,Showroom,
3924,2025-02-06 12:57:56,X-700,SUV,241203.29,187577.83,53625.46,Showroom,
3925,2025-02-06 11:57:36,E-1,Elétrico,302613.02,222341.51,80271.51,Showroom,
3926,2025-02-06 11:55:17,H-100,Hatch,95796.95,69197.25,26599.7,Online,
3927,2025-02-06 15:31:11,H-100,Hatch,92070.56,67162.24,24908.32,Showroom,
3928,2025-02-07 16:48:58,H-300,Hatch,116703.7,88003.32,28700.38,Showroom,
3929,2025-02-07 12:32:17,X-700,SUV,253329.02,187172.06,66156.96,Online,
3930,2025-02-07 13:25:14,X-500,SUV,190138.66,131055.84,59082.82,Online,
3931,2025-02-07 16:48:36,S-600,Sedan,215291.86,148760.48,66531.38,Showroom,
3932,2025-02-08 15:08:03,H-300,Hatch,124538.49,91640.21,32898.28,Showroom,
3933,2025-02-08 15:33:51,X-500,SUV,172472.95,138358.36,34114.6,Online,
3934,2025-02-08 15:27:30,E-2,Elétrico,338078.79,257363.63,80715.16,Showroom,
3935,2025-02-08 16:34:02,E-1,Elétrico,314778.3,215561.09,99217.21,Online,
3936,2025-02-08 09:32:22,S-600,Sedan,189936.3,158726.33,31209.97,Showroom,
3937,2025-02-08 11:25:55,S-600,Sedan,202811.65,149591.64,53220.01,Parceiros,
3938,2025-02-08 15:43:49,H-100,Hatch,92320.26,64162.68,28157.58,Showroom,
3939,2025-02-08 15:11:29,P-800,Pickup,228783.07,165897.29,62885.78,Online,
3940,2025-02-08 10:07:44,X-700,SUV,269654.73,183342.54,86312.19,Showroom,
3941,2025-02-09 15:33:29,X-700,SUV,240676.52,194031.88,46644.64,Showroom,
3942,2025-02-09 11:20:44,X-500,SUV,180311.84,133450.9,46860.94,Parceiros,
3943,2025-02-09 15:00:00,P-900,Pickup,281107.03,212171.04,68936.0,Online,
3944,2025-02-09 18:43:13,S-600,Sedan,222047.86,147705.95,74341.9,Showroom,
3945,2025-02-10 17:24:37,S-400,Sedan,150738.28,111737.31,39000.98,Parceiros,
3946,2025-02-10 11:06:20,H-300,Hatch,116488.76,94641.4,21847.36,Showroom,
3947,2025-02-10 11:23:39,E-2,Elétrico,356792.94,278646.87,78146.07,Showroom,
3948,2025-02-10 15:55:16,E-2,Elétrico,346505.65,275958.81,70546.84,Online,
3949,2025-02-10 15:11:35,X-500,SUV,180738.78,131840.12,48898.66,Showroom,
3950,2025-02-10 15:16:15,P-900,Pickup,286600.86,208084.77,78516.1,Online,
3951,2025-02-10 15:17:30,H-300,Hatch,124640.05,88856.88,35783.17,Showroom,
3952,2025-02-10 10:39:21,X-700,SUV,235667.31,193073.25,42594.07,Online,
3953,2025-02-10 14:23:11,X-700,SUV,244610.25,184864.81,59745.44,Showroom,
3954,2025-02-11 14:31:27,S-400,Sedan,161946.39,113075.66,48870.73,Showroom,
3955,2025-02-11 18:13:26,H-100,Hatch,89517.58,68374.01,21143.57,Showroom,
3956,2025-02-11 19:44:48,P-800,Pickup,212837.06,166199.11,46637.95,Online,
3957,2025-02-11 15:23:23,X-500,SUV,173129.79,127510.8,45618.98,Showroom,
3958,2025-02-11 12:54:25,E-1,Elétrico,300471.26,226114.42,74356.84,Showroom,
3959,2025-02-11 12:17:28,X-700,SUV,249645.64,183853.04,65792.61,Online,
3960,2025-02-11 13:11:36,S-400,Sedan,140720.59,111988.97,28731.62,Online,
3961,2025-02-11 11:08:36,S-400,Sedan,163442.41,117244.23,46198.18,Showroom,
3962,2025-02-11 14:43:14,S-400,Sedan,155031.54,105983.44,49048.1,Showroom,
3963,2025-02-11 15:52:06,S-400,Sedan,152879.21,108824.67,44054.54,Online,
3964,2025-02-12 16:46:17,S-600,Sedan,200712.31,145931.38,54780.94,Showroom,
3965,2025-02-12 14:51:15,S-400,Sedan,128754.51,110937.73,17816.78,Online,
3966,2025-02-12 11:35:27,S-400,Sedan,143788.46,113564.17,30224.29,Showroom,
3967,2025-02-12 14:54:24,H-300,Hatch,113100.51,89376.47,23724.04,Showroom,
3968,2025-02-12 16:12:09,P-800,Pickup,216450.56,165735.23,50715.33,Online,
3969,2025-02-12 16:51:47,X-700,SUV,257456.42,183799.39,73657.03,Showroom,
3970,2025-02-12 16:09:30,H-300,Hatch,118055.57,85839.21,32216.36,Online,
3971,2025-02-12 15:51:00,H-300,Hatch,125762.91,87957.71,37805.2,Online,
3972,2025-02-12 13:11:26,H-300,Hatch,124716.72,94853.37,29863.35,Showroom,
3973,2025-02-12 19:31:08,X-500,SUV,176694.73,133374.77,43319.95,Online,
3974,2025-02-12 17:57:54,H-100,Hatch,94045.69,72353.97,21691.71,Showroom,
3975,2025-02-12 10:40:33,H-100,Hatch,92621.24,65073.12,27548.12,Online,
3976,2025-02-13 16:34:46,S-600,Sedan,195250.06,149436.2,45813.87,Online,
3977,2025-02-13 09:20:50,E-1,Elétrico,278140.43,227858.34,50282.08,Online,
3978,2025-02-14 12:31:19,H-300,Hatch,118900.1,87046.83,31853.27,Showroom,
3979,2025-02-14 17:16:35,E-1,Elétrico,298737.49,224030.69,74706.8,Online,
3980,2025-02-14 16:54:36,P-800,Pickup,203523.55,162331.4,41192.15,Parceiros,
3981,2025-02-14 14:03:25,S-400,Sedan,160793.1,113061.07,47732.03,Online,
3982,2025-02-14 15:06:44,S-600,Sedan,208616.49,153120.83,55495.66,Showroom,
3983,2025-02-14 13:10:03,X-700,SUV,255083.8,191222.5,63861.29,Showroom,
3984,2025-02-14 14:13:52,H-300,Hatch,120685.01,86697.07,33987.94,Showroom,
3985,2025-02-14 14:16:30,X-500,SUV,175034.32,135444.4,39589.92,Showroom,
3986,2025-02-14 15:53:40,S-400,Sedan,153744.44,110738.64,43005.8,Showroom,
3987,2025-02-14 14:06:28,X-500,SUV,188536.99,132395.3,56141.69,Showroom,
3988,2025-02-14 16:47:21,X-700,SUV,244223.55,187805.64,56417.91,Showroom,
3989,2025-02-14 16:16:23,S-400,Sedan,158987.77,115811.37,43176.39,Showroom,
3990,2025-02-14 15:23:35,S-400,Sedan,161515.0,109585.46,51929.55,Showroom,
3991,2025-02-14 18:35:59,X-500,SUV,170924.73,140913.92,30010.81,Online,
3992,2025-02-14 16:51:16,P-800,Pickup,218569.22,169402.12,49167.1,Showroom,
3993,2025-02-14 13:22:01,P-800,Pickup,228459.75,164075.44,64384.31,Showroom,
3994,2025-02-14 13:26:07,S-400,Sedan,153473.54,111297.48,42176.06,Showroom,
3995,2025-02-14 16:22:55,E-2,Elétrico,344329.42,259620.81,84708.6,Showroom,
3996,2025-02-14 13:43:38,X-700,SUV,267698.88,193130.99,74567.89,Parceiros,
3997,2025-02-14 15:12:36,P-900,Pickup,284831.95,211801.9,73030.05,Online,
3998,2025-02-14 15:36:41,S-400,Sedan,142122.12,109866.62,32255.5,Online,
3999,2025-02-15 17:41:34,X-500,SUV,179618.85,137106.68,42512.17,Showroom,
4000,2025-02-15 13:11:49,S-600,Sedan,219979.48,145613.69,74365.79,Online,
4001,2025-02-15 17:18:22,P-800,Pickup,207122.53,170040.19,37082.34,Showroom,
4002,2025-02-15 15:20:43,S-400,Sedan,139907.79,115711.49,24196.3,Online,
4003,2025-02-15 15:32:31,X-500,SUV,190800.41,133901.46,56898.95,Showroom,
4004,2025-02-15 17:49:47,S-600,Sedan,211122.68,145232.17,65890.52,Online,
4005,2025-02-15 15:28:56,X-700,SUV,241536.43,178968.8,62567.63,Showroom,
4006,2025-02-15 11:05:24,H-300,Hatch,125411.99,88819.46,36592.53,Online,
4007,2025-02-15 18:39:18,X-500,SUV,178662.69,132535.21,46127.48,Showroom,
4008,2025-02-15 15:29:40,X-700,SUV,247981.91,187105.61,60876.3,Online,
4009,2025-02-15 17:09:55,P-800,Pickup,229002.5,166187.86,62814.64,Showroom,
4010,2025-02-15 15:10:40,X-700,SUV,271055.58,187572.92,83482.66,Online,
4011,2025-02-15 18:51:59,X-500,SUV,209670.46,129139.82,80530.64,Showroom,
4012,2025-02-15 15:21:26,P-900,Pickup,293984.07,191657.24,102326.83,Showroom,
4013,2025-02-15 16:40:39,E-2,Elétrico,354391.13,248556.08,105835.04,Online,
4014,2025-02-15 11:36:25,H-300,Hatch,115018.43,84984.56,30033.87,Showroom,
4015,2025-02-15 13:54:58,P-800,Pickup,219695.95,161571.9,58124.04,Showroom,
4016,2025-02-15 14:04:05,E-1,Elétrico,310913.21,223994.44,86918.77,Showroom,
4017,2025-02-15 15:10:21,X-500,SUV,167758.96,134965.19,32793.77,Showroom,
4018,2025-02-16 16:14:20,S-400,Sedan,157595.19,111119.07,46476.12,Showroom,
4019,2025-02-16 13:20:41,X-500,SUV,177148.41,132972.81,44175.6,Online,
4020,2025-02-16 20:18:45,X-700,SUV,234195.78,188896.27,45299.52,Online,
4021,2025-02-16 19:17:38,S-400,Sedan,151625.87,109190.97,42434.89,Showroom,
4022,2025-02-16 15:41:25,S-600,Sedan,179926.96,142134.52,37792.44,Parceiros,
4023,2025-02-17 15:17:56,S-400,Sedan,138673.8,114936.14,23737.66,Showroom,
4024,2025-02-17 14:28:49,S-600,Sedan,207442.29,153851.99,53590.3,Online,
4025,2025-02-17 14:55:23,E-2,Elétrico,336150.31,257594.62,78555.69,Online,
4026,2025-02-17 14:47:37,S-600,Sedan,205185.13,151849.14,53335.98,Online,
4027,2025-02-18 17:33:28,H-300,Hatch,117964.77,90788.31,27176.46,Online,
4028,2025-02-18 15:26:10,E-2,Elétrico,363565.68,271979.22,91586.46,Online,
4029,2025-02-18 15:11:54,H-100,Hatch,95415.57,68581.63,26833.94,Online,
4030,2025-02-18 09:01:08,X-500,SUV,173610.31,129154.17,44456.14,Showroom,
4031,2025-02-18 15:46:15,S-400,Sedan,148109.08,112574.16,35534.92,Online,
4032,2025-02-19 15:42:16,H-300,Hatch,116431.08,90110.16,26320.92,Online,
4033,2025-02-19 15:47:44,X-500,SUV,180314.36,130889.4,49424.96,Online,
4034,2025-02-19 12:47:05,E-2,Elétrico,332857.61,256185.91,76671.7,Online,
4035,2025-02-19 16:13:10,P-800,Pickup,214875.34,165551.85,49323.49,Online,
4036,2025-02-19 14:25:06,H-300,Hatch,109915.32,92018.55,17896.77,Parceiros,
4037,2025-02-20 14:06:04,X-500,SUV,173706.13,130148.69,43557.44,Parceiros,
4038,2025-02-20 16:59:56,S-400,Sedan,148475.31,113301.1,35174.21,Online,
4039,2025-02-20 10:30:35,S-400,Sedan,141036.97,112680.61,28356.36,Parceiros,
4040,2025-02-20 15:03:01,H-300,Hatch,131801.95,88820.01,42981.93,Online,
4041,2025-02-20 13:49:25,H-300,Hatch,113553.22,91601.56,21951.66,Showroom,
4042,2025-02-21 14:33:48,X-700,SUV,273007.06,186028.12,86978.94,Online,
4043,2025-02-21 15:05:06,P-900,Pickup,291883.72,212496.51,79387.2,Parceiros,
4044,2025-02-21 13:16:39,E-1,Elétrico,303440.26,235083.11,68357.14,Online,
4045,2025-02-21 14:09:05,S-400,Sedan,150946.92,110431.6,40515.31,Online,
4046,2025-02-21 14:41:59,S-400,Sedan,152240.66,116109.37,36131.29,Online,
4047,2025-02-21 15:56:24,S-600,Sedan,192343.47,148730.28,43613.19,Showroom,
4048,2025-02-21 11:19:14,S-400,Sedan,144799.03,106352.94,38446.08,Online,
4049,2025-02-21 18:15:47,E-2,Elétrico,350647.75,259136.5,91511.25,Showroom,
4050,2025-02-21 16:18:28,P-800,Pickup,224315.02,160561.77,63753.25,Online,
4051,2025-02-22 18:40:08,S-400,Sedan,153397.89,111692.11,41705.77,Online,
4052,2025-02-22 17:08:33,S-600,Sedan,188295.64,146547.27,41748.37,Showroom,
4053,2025-02-22 15:53:10,X-500,SUV,172808.86,136097.37,36711.49,Showroom,
4054,2025-02-22 15:01:02,S-600,Sedan,192253.99,145527.79,46726.2,Online,
4055,2025-02-22 14:42:22,E-2,Elétrico,344472.08,261377.44,83094.64,Showroom,
4056,2025-02-22 16:55:58,E-2,Elétrico,347721.58,262629.47,85092.11,Showroom,
4057,2025-02-22 12:20:55,X-700,SUV,264499.53,183576.57,80922.96,Showroom,
4058,2025-02-22 16:30:29,X-700,SUV,251037.98,189874.41,61163.56,Showroom,
